id,title,year,imdb_id,tmdb_id,tmdb_type,type,source_id
1428532,The Woman in Black 2: Angel of Death,2014,tt2339741,288158,movie,movie,26
1430833,Third Person,2014,tt2343793,192145,movie,movie,26
1399781,The Joneses,2010,tt1285309,41479,movie,movie,26
1394086,The Glass House,2001,tt0221218,2176,movie,movie,26
1386922,The Deep End of the Ocean,1999,tt0120646,30943,movie,movie,26
1386479,The Day of the Beast,1995,tt0112922,10722,movie,movie,26
1385847,The Cutting Edge,1992,tt0104040,16562,movie,movie,26
1367180,Sweet Country,2018,tt6958212,468210,movie,movie,26
1362233,Stree,2018,tt8108202,533991,movie,movie,26
1359691,State and Main,2000,tt0120202,21991,movie,movie,26
1358730,Stage Beauty,2004,tt0368658,26108,movie,movie,26
1340673,Severance,2006,tt0464196,5072,movie,movie,26
1290217,Other People,2016,tt4158876,371449,movie,movie,26
1288219,Open Grave,2013,tt2071550,215830,movie,movie,26
1286272,One Chance,2013,tt1196956,209361,movie,movie,26
1274705,Nightbreed,1990,tt0100260,20481,movie,movie,26
1283206,Of Gods and Men,2010,tt1588337,46332,movie,movie,26
1275356,Nine,2009,tt0875034,10197,movie,movie,26
1269796,Nanny McPhee and the Big Bang,2010,tt1415283,35019,movie,movie,26
1266855,My Way,2011,tt1606384,94047,movie,movie,26
1262737,Mrs. Henderson Presents,2005,tt0413015,10773,movie,movie,26
1251812,Memories,1995,tt0113799,42994,movie,movie,26
1240200,MacGruber,2010,tt1470023,37931,movie,movie,26
1236230,Love Is Strange,2014,tt2639344,244268,movie,movie,26
1231335,Little Italy,2018,tt6957966,523773,movie,movie,26
1231121,Little Big Soldier,2010,tt1319718,35138,movie,movie,26
1224996,Leatherface,2017,tt2620590,300665,movie,movie,26
1188621,Jab Tak Hai Jaan,2012,tt2176013,132316,movie,movie,26
1185088,Intolerance: Love's Struggle Throughout the Ages,1916,tt0006864,3059,movie,movie,26
1167568,Holiday Inn,1942,tt0034862,13485,movie,movie,26
1154969,Gunday,2014,tt2574698,250551,movie,movie,26
1181293,In This Corner of the World,2016,tt4769824,378108,movie,movie,26
1147216,Ghost in the Shell 2.0,2008,tt1260502,14092,movie,movie,26
1140390,Friend Request,2016,tt3352390,368031,movie,movie,26
1138158,Forsaken,2015,tt2271563,354110,movie,movie,26
1139977,Freeheld,2015,tt1658801,306745,movie,movie,26
1137818,Forever Strong,2008,tt0840322,31451,movie,movie,26
1109801,Down with Love,2003,tt0309530,10720,movie,movie,26
1101152,Dhoom 3,2013,tt1833673,44977,movie,movie,26
195234,Deception,2008,tt0800240,13018,movie,movie,26
185004,Croupier,1998,tt0159382,12706,movie,movie,26
182328,Coriolanus,2011,tt1372686,101173,movie,movie,26
169503,Cell,2016,tt0775440,168098,movie,movie,26
168895,Catch-22,1970,tt0065528,10364,movie,movie,26
156503,Bodied,2018,tt5883570,431491,movie,movie,26
128225,And Then There Were None,1945,tt0037515,4886,movie,movie,26
112312,A Walk in the Woods,2015,tt1178665,232572,movie,movie,26
11291,12 Feet Deep,2018,tt5143226,459928,movie,movie,26
398339,ReGenesis,2004,tt0429422,3406,tv,tv_series,26
376198,He-Man and the Masters of the Universe,2002,tt0331744,3035,tv,tv_series,26
347985,Good Girls Revolt,2015,tt4687892,66869,tv,tv_series,26
58431,Howards End,2017,tt2577192,74630,tv,tv_miniseries,26
1760551,Madgaon Express,2024,tt26745657,1201015,movie,movie,26
1650786,Something from Tiffany's,2022,tt16233952,916053,movie,movie,26
1633487,Bull,2021,tt13266998,821792,movie,movie,26
1605235,Toofaan,2021,tt11045422,679024,movie,movie,26
1548201,Invisible Life,2019,tt6390668,548544,movie,movie,26
1365449,Super Size Me 2: Holy Chicken!,2019,tt7215262,468996,movie,movie,26
3191592,Island,2022,tt14166656,211747,tv,tv_series,26
1457219,Vikram Vedha,2017,tt6148156,432139,movie,movie,26
1763999,The American Society of Magical Negroes,2024,tt30007864,1039773,movie,movie,26
1591697,Kaithi,2019,tt9900782,587030,movie,movie,26
1456630,Victoria & Abdul,2017,tt5816682,423899,movie,movie,26
1471726,Wonder Wheel,2017,tt5825380,429189,movie,movie,26
1471068,Wolf,1994,tt0111742,10395,movie,movie,26
1430569,Thick as Thieves,2009,tt1112782,14979,movie,movie,26
1466708,When the Wind Blows,1986,tt0090315,10857,movie,movie,26
1425335,The Unknown Woman,2006,tt0494271,10886,movie,movie,26
1415449,The Resident,2011,tt1334102,50671,movie,movie,26
1413451,The Pride of the Yankees,1942,tt0035211,19140,movie,movie,26
1404379,The Lords of Salem,2013,tt1731697,104755,movie,movie,26
1400510,King of Thieves,2018,tt5789976,520360,movie,movie,26
1388820,The Eagle Has Landed,1976,tt0074452,11372,movie,movie,26
1388287,The Double,2011,tt1646980,73499,movie,movie,26
1379797,The Bird with the Crystal Plumage,1970,tt0065143,20345,movie,movie,26
1377730,The Astronaut's Wife,1999,tt0138304,2900,movie,movie,26
1370065,Talaash,2012,tt1787988,86004,movie,movie,26
1364219,Sukiyaki Western Django,2007,tt0906665,13637,movie,movie,26
1308708,Prizzi's Honor,1985,tt0089841,2075,movie,movie,26
1369796,Take This Waltz,2011,tt1592281,86555,movie,movie,26
1313382,Quigley Down Under,1990,tt0102744,9588,movie,movie,26
1292253,P2,2007,tt0804516,13474,movie,movie,26
1289955,Osmosis Jones,2001,tt0181739,12610,movie,movie,26
1288571,Operation Red Sea,2018,tt6878882,460555,movie,movie,26
1279140,Nothing to Declare,2010,tt1528313,52077,movie,movie,26
1252951,Meru,2015,tt2545428,318279,movie,movie,26
1228265,Level 16,2018,tt4006302,548066,movie,movie,26
1209544,Kung Fu Jungle,2014,tt2952602,290864,movie,movie,26
1206455,Knight of Cups,2015,tt2101383,86835,movie,movie,26
1219752,Lage Raho Munna Bhai,2006,tt0456144,21461,movie,movie,26
1170989,How I Live Now,2013,tt1894476,162215,movie,movie,26
1170761,House of the Dead,2003,tt0317676,11059,movie,movie,26
1168066,Hombre,1967,tt0061770,27945,movie,movie,26
1152084,Gotti,2018,tt1801552,339103,movie,movie,26
1159320,Space Pirate Captain Harlock,2013,tt2668134,192577,movie,movie,26
1129651,Fan,2016,tt3495026,377985,movie,movie,26
183934,Creation,2009,tt0974014,30431,movie,movie,26
171444,Charlie Countryman,2013,tt1196948,41602,movie,movie,26
166912,Capricorn One,1977,tt0077294,11935,movie,movie,26
162284,Bug,2007,tt0470705,12526,movie,movie,26
127638,Anacondas: The Hunt for the Blood Orchid,2004,tt0366174,11237,movie,movie,26
118618,Agent Cody Banks,2003,tt0313911,10923,movie,movie,26
110462,A Rainy Day in New York,2019,tt7139936,475303,movie,movie,26
18629,A Little Bit of Heaven,2011,tt1440161,45156,movie,movie,26
11394,13,2010,tt0798817,44982,movie,movie,26
3193550,Payback,2023,tt21955290,218346,tv,tv_series,26
3129997,The Temptations,1998,tt0164292,9290,tv,tv_miniseries,26
3119585,The Bionic Woman,1976,tt0073965,2275,tv,tv_series,26
358528,Intervention,2005,tt0450920,11145,tv,tv_series,26
327736,Danger 5,2011,tt1807165,43199,tv,tv_series,26
318544,CHiPs,1977,tt0075488,509,tv,tv_series,26
326073,Crime Story,1986,tt0090410,2966,tv,tv_series,26
53250,Casanova,2005,tt0427042,11157,tv,tv_miniseries,26
1694694,Your Christmas or Mine?,2022,tt21994906,865559,movie,movie,26
1692797,Candy Cane Lane,2023,tt21328106,1022964,movie,movie,26
1652952,Kantara,2022,tt15327088,858485,movie,movie,26
1594695,Eiffel,2021,tt10366514,655082,movie,movie,26
3163842,Dispatches from Elsewhere,2020,tt8965666,81241,tv,tv_series,26
1423066,The Thieves,2012,tt2330866,124157,movie,movie,26
1416360,The Road to Guantanamo,2006,tt0468094,7872,movie,movie,26
1646524,Corsage,2022,tt11992694,888321,movie,movie,26
1453607,Valley Uprising,2014,tt3784160,294959,movie,movie,26
1428402,The Woman,2011,tt1714208,65599,movie,movie,26
1403948,The Lodger: A Story of the London Fog,1927,tt0017075,2760,movie,movie,26
1403657,The Little Hours,2017,tt5666304,411873,movie,movie,26
1398944,The Innocents,2016,tt4370784,364051,movie,movie,26
1403624,The Little Foxes,1941,tt0033836,43802,movie,movie,26
1399273,The Invisible War,2012,tt2120152,84288,movie,movie,26
1385333,The Crime of Padre Amaro,2002,tt0313196,542,movie,movie,26
1383112,The Chase,1966,tt0060232,31602,movie,movie,26
1382059,The Business,2005,tt0429715,5145,movie,movie,26
1315825,Rampart,2011,tt1640548,75622,movie,movie,26
1382155,The Bye Bye Man,2017,tt4030600,292280,movie,movie,26
1294833,Paradise Hills,2019,tt6127004,487083,movie,movie,26
1313174,Quest for Fire,1981,tt0082484,62204,movie,movie,26
1292754,Padmaavat,2018,tt5935704,432527,movie,movie,26
1292019,Owning Mahowny,2003,tt0285861,15394,movie,movie,26
1286394,One Direction: This Is Us,2013,tt2515086,164558,movie,movie,26
1262450,Mr. Mom,1983,tt0085970,13105,movie,movie,26
1194568,Journey's End,2017,tt3780500,438259,movie,movie,26
1258465,Mohabbatein,2000,tt0213890,11518,movie,movie,26
1184577,Internal Affairs,1990,tt0099850,11060,movie,movie,26
1168854,Honeymoon,2014,tt3177316,254191,movie,movie,26
1147874,Ginger Snaps 2: Unleashed,2004,tt0353489,10361,movie,movie,26
1135258,Flash Point,2007,tt0992911,35854,movie,movie,26
1128593,Fading Gigolo,2013,tt2258345,214030,movie,movie,26
1131417,Feast,2005,tt0426459,10070,movie,movie,26
1126016,Eve's Bayou,1997,tt0119080,45153,movie,movie,26
1124582,Escape from Planet Earth,2013,tt0765446,68179,movie,movie,26
1107779,Don,2006,tt0461936,17501,movie,movie,26
192305,Black Gold,2011,tt1701210,77221,movie,movie,26
144523,Battle of Britain,1969,tt0064072,11463,movie,movie,26
184048,Creep,2004,tt0381966,8555,movie,movie,26
143499,Barefoot,2014,tt2355495,242042,movie,movie,26
17743,A Good Woman,2004,tt0379306,15184,movie,movie,26
118304,Aftermath,2017,tt4581576,390051,movie,movie,26
117672,Affliction,1998,tt0118564,31662,movie,movie,26
14309,6 Souls,2010,tt1179069,41505,movie,movie,26
12846,2:22,2017,tt1131724,269795,movie,movie,26
3147187,Z: The Beginning of Everything,2015,tt4878612,64506,tv,tv_series,26
3132452,Thunderbirds,1965,tt0057790,891,tv,tv_series,26
3110566,Spiral,2005,tt0477507,11726,tv,tv_series,26
3109635,Sonic X,2003,tt0367413,10926,tv,tv_series,26
386370,Nova,1974,tt0206501,3562,tv,tv_series,26
372024,Lore,2017,tt6130902,73987,tv,tv_series,26
323481,Coach,1989,tt0096560,2455,tv,tv_series,26
359842,Jamestown,2017,tt5650650,71391,tv,tv_series,26
1649963,Gehraiyaan,2022,tt10733228,911645,movie,movie,26
1637598,Escape from Mogadishu,2021,tt14810692,607844,movie,movie,26
1624418,Drishyam 2,2021,tt12361178,706872,movie,movie,26
1608331,Occupation: Rainfall,2020,tt8615822,688258,movie,movie,26
1581719,Get Duked!,2019,tt9735758,580629,movie,movie,26
1576279,First Love,2019,tt10228168,597094,movie,movie,26
1876,10 Years,2012,tt1715873,58547,movie,movie,26
3194998,Jinny's Kitchen,2023,tt26493973,214250,tv,tv_series,26
3183333,LOL: Last One Laughing Germany,2021,tt13929916,122241,tv,tv_series,26
3177431,Mumbai Diaries,2021,tt12714854,115466,tv,tv_series,26
541628,The Pursuit of Love,2021,tt10556338,118947,tv,tv_miniseries,26
1612940,Uncle Tom,2020,tt9708358,711340,movie,movie,26
1596042,Adverse,2021,tt8597594,661020,movie,movie,26
1468221,Who You Think I Am,2019,tt7552686,544404,movie,movie,26
1588722,Only the Animals,2019,tt10409498,574321,movie,movie,26
1496671,American Woman,2018,tt4465572,339976,movie,movie,26
1494456,96,2018,tt7019842,441717,movie,movie,26
1469294,Wilde,1997,tt0120514,11365,movie,movie,26
1463242,We Are the Best!,2013,tt2364975,191294,movie,movie,26
1428703,The Wood,1999,tt0161100,16158,movie,movie,26
1404303,The Longest Yard,1974,tt0071771,4985,movie,movie,26
1401327,The Last Circus,2010,tt1572491,56812,movie,movie,26
1397658,The Hottie & The Nottie,2008,tt0804492,63315,movie,movie,26
1365783,Support Your Local Sheriff!,1969,tt0065051,11574,movie,movie,26
1352687,Soapdish,1991,tt0102951,25562,movie,movie,26
1343378,She's Funny That Way,2015,tt1767372,245906,movie,movie,26
1313974,Rabid,1977,tt0076590,29437,movie,movie,26
1329060,SPL: Kill Zone,2005,tt0478024,13127,movie,movie,26
1313278,Quick Change,1990,tt0100449,10729,movie,movie,26
1310555,Pulse,2006,tt0454919,9682,movie,movie,26
1303762,Point Blank,2010,tt1545759,61404,movie,movie,26
1282924,Odd Man Out,1947,tt0039677,43461,movie,movie,26
1282662,Occupation,2018,tt6774786,503346,movie,movie,26
1276699,No One Lives,2013,tt1763264,123109,movie,movie,26
1273861,Nicholas Nickleby,2002,tt0309912,29339,movie,movie,26
1237765,Loving Annabelle,2007,tt0323120,19344,movie,movie,26
1265648,My Friend Dahmer,2017,tt2291540,445040,movie,movie,26
1235834,Love & Friendship,2016,tt3068194,296360,movie,movie,26
1227723,Let the Bullets Fly,2010,tt1533117,51533,movie,movie,26
1219979,Lake Mungo,2009,tt0816556,27374,movie,movie,26
1203408,Kickboxer,1989,tt0097659,10222,movie,movie,26
1183119,Inferno,1980,tt0080923,16395,movie,movie,26
1183220,Infinity Chamber,2016,tt3839880,428948,movie,movie,26
1182845,Indignation,2016,tt4193394,340611,movie,movie,26
1181892,In the Land of Women,2007,tt0419843,13067,movie,movie,26
1181676,In the Company of Men,1997,tt0119361,14585,movie,movie,26
1180555,In & Out,1997,tt0119360,10806,movie,movie,26
1165394,Highlander II: The Quickening,1991,tt0102034,8010,movie,movie,26
1157475,Hamlet,1990,tt0099726,10264,movie,movie,26
1153489,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,tt0087365,11002,movie,movie,26
1146530,Get a Job,2016,tt1468846,186759,movie,movie,26
1128113,F/X,1986,tt0089118,9873,movie,movie,26
1126739,Evil Under the Sun,1982,tt0083908,4193,movie,movie,26
1121194,Elvira: Mistress of the Dark,1988,tt0095088,5680,movie,movie,26
1113287,Dying to Survive,2018,tt7362036,532753,movie,movie,26
1116614,Ek Tha Tiger,2012,tt2016894,85985,movie,movie,26
1112527,Duma,2005,tt0361715,15907,movie,movie,26
1109417,Double Impact,1991,tt0101764,9594,movie,movie,26
167878,Carnival of Souls,1962,tt0055830,16093,movie,movie,26
185896,Cul-de-sac,1966,tt0060268,4772,movie,movie,26
139320,The Eight Hundred,2020,tt7294150,508935,movie,movie,26
180994,Confession of Murder,2012,tt2468774,140212,movie,movie,26
149461,Beyond the Sea,2004,tt0363473,6478,movie,movie,26
144994,Be with You,2018,tt8092252,499028,movie,movie,26
131096,Antitrust,2001,tt0218817,9989,movie,movie,26
124269,Always,2011,tt2082180,86000,movie,movie,26
14275,6 Days,2017,tt4703048,347984,movie,movie,26
3132205,Thomas & Friends,1984,tt0086815,2304,tv,tv_series,26
3220958,The Baxters,2024,tt7949624,244563,tv,tv_series,26
377314,Melrose Place,1992,tt0103491,4349,tv,tv_series,26
375294,Mannix,1967,tt0061277,2813,tv,tv_series,26
330526,Designing Women,1986,tt0090418,712,tv,tv_series,26
324451,Con Man,2015,tt4642170,63196,tv,tv_series,26
486659,Red Riding: The Year of Our Lord 1974,2009,tt1259574,291081,movie,tv_movie,26
436105,Escape from Sobibor,1987,tt0092978,25318,movie,tv_movie,26
540792,Seduced: Inside the NXIVM Cult,2020,tt13269706,111647,tv,tv_miniseries,26
511538,Lost in Austen,2008,tt1117666,15129,tv,tv_miniseries,26
1880047,Bad Newz,2024,tt24517830,984101,movie,movie,26
1687754,Role Play,2023,tt12964320,848187,movie,movie,26
1686988,Sita Ramam,2022,tt20850406,894803,movie,movie,26
1681623,Kanguva,2024,tt22036406,622792,movie,movie,26
1669099,Open Season 2,2008,tt1107365,13690,movie,movie,26
1641303,Last Man Down,2021,tt12335692,860623,movie,movie,26
1582430,1BR,2019,tt7541106,611605,movie,movie,26
1578753,Lux Æterna,2019,tt10272534,599377,movie,movie,26
1553327,Ennio,2022,tt3031654,396194,movie,movie,26
1499820,Fatale,2020,tt8829830,549514,movie,movie,26
1495533,Waiting for the Barbarians,2019,tt6149154,505707,movie,movie,26
1484819,Ema,2019,tt8800266,540709,movie,movie,26
3194254,Ninjago: Dragons Rising,2023,tt27502465,212989,tv,tv_series,26
3190209,Zorro,2024,tt20252368,228477,tv,tv_series,26
3181473,Chloe,2022,tt14412362,156507,tv,tv_series,26
3165778,The Mallorca Files,2019,tt9204128,95825,tv,tv_series,26
539856,The Last Narc,2020,tt12163674,102831,tv,tv_miniseries,26
1471960,Words and Pictures,2014,tt2380331,214075,movie,movie,26
1730798,The Moon,2023,tt27688034,753091,movie,movie,26
1551538,Calm with Horses,2020,tt4460792,574396,movie,movie,26
1542760,Freaks Out,2021,tt7270808,571468,movie,movie,26
1471084,Wolf Creek 2,2013,tt2004432,199534,movie,movie,26
1470314,Wish Upon,2017,tt5322012,440597,movie,movie,26
1465517,What Just Happened,2008,tt0486674,8944,movie,movie,26
1433106,TiMER,2009,tt1179794,39545,movie,movie,26
1448287,Underdogs,2013,tt1634003,153158,movie,movie,26
1405886,The Man Who Knew Too Much,1934,tt0025452,8208,movie,movie,26
1422463,The Tailor of Panama,2001,tt0236784,2575,movie,movie,26
1401783,The Last Man on Earth,1964,tt0058700,21159,movie,movie,26
1397563,The Horse Soldiers,1959,tt0052902,17664,movie,movie,26
1394383,The Golden Child,1986,tt0091129,10136,movie,movie,26
1386058,The Dangerous Lives of Altar Boys,2002,tt0238924,16857,movie,movie,26
1385195,The Crash Reel,2013,tt2499076,159138,movie,movie,26
1382098,The Butcher Boy,1998,tt0118804,22797,movie,movie,26
1378297,The Bang Bang Club,2011,tt1173687,60011,movie,movie,26
1337887,See No Evil,2006,tt0437179,10007,movie,movie,26
1335887,School for Scoundrels,2006,tt0462519,9842,movie,movie,26
1330082,Safe,1995,tt0114323,32646,movie,movie,26
1373573,Tender Mercies,1983,tt0086423,42121,movie,movie,26
1372717,Teen Wolf,1985,tt0090142,11824,movie,movie,26
1359253,Star Trek V: The Final Frontier,1989,tt0098382,172,movie,movie,26
1350349,Skiptrace,2016,tt2238032,270774,movie,movie,26
1325190,Rollerball,2002,tt0246894,11535,movie,movie,26
1304134,Police Story: Lockdown,2013,tt2599716,219572,movie,movie,26
1258316,Modigliani,2004,tt0367188,34308,movie,movie,26
1239664,Spooks: The Greater Good,2015,tt3321300,292040,movie,movie,26
1251479,Melinda and Melinda,2004,tt0378947,9688,movie,movie,26
1229074,Life After Beth,2014,tt2581244,244566,movie,movie,26
1222602,Lawn Dogs,1997,tt0119506,35796,movie,movie,26
1194978,Judgment Night,1993,tt0107286,6,movie,movie,26
1180729,In Fabric,2018,tt7464188,475220,movie,movie,26
1177294,Idle Hands,1999,tt0138510,6552,movie,movie,26
1184202,Insomnia,1997,tt0119375,26610,movie,movie,26
1156444,Hagazussa,2018,tt7323600,466565,movie,movie,26
1140491,Friends with Money,2006,tt0436331,8998,movie,movie,26
1129673,Fanaa,2006,tt0439662,8453,movie,movie,26
1127799,D-Tox,2002,tt0160184,10375,movie,movie,26
1121727,Empire State,2013,tt2171867,169209,movie,movie,26
1116985,The Ferpect Crime,2004,tt0395125,9534,movie,movie,26
1110175,Dracula: Dead and Loving It,1995,tt0112896,12110,movie,movie,26
1107029,Dodsworth,1936,tt0027532,31507,movie,movie,26
181910,Conversations with Other Women,2006,tt0435623,15624,movie,movie,26
173873,Children of the Corn,1984,tt0087050,10823,movie,movie,26
143531,Barely Lethal,2015,tt1731701,248574,movie,movie,26
130086,Anna,2013,tt1715336,227700,movie,movie,26
119656,Airplane II: The Sequel,1982,tt0083530,2665,movie,movie,26
118141,After the Dark,2013,tt1928340,198287,movie,movie,26
122306,All About Lily Chou-Chou,2001,tt0297721,16664,movie,movie,26
114959,Cut Off,2018,tt3645988,436387,movie,movie,26
3133421,Todd and the Book of Pure Evil,2010,tt1558128,32625,tv,tv_series,26
3123290,The Greatest American Hero,1981,tt0081871,1909,tv,tv_series,26
391901,Pee-wee's Playhouse,1986,tt0090500,4612,tv,tv_series,26
390275,PAW Patrol,2013,tt3121722,57532,tv,tv_series,26
355220,100 Days My Prince,2018,tt8199972,81821,tv,tv_series,26
341957,"Finding Your Roots with Henry Louis Gates, Jr.",2012,tt2326517,43221,tv,tv_series,26
315467,Blue's Clues,1996,tt0163929,10821,tv,tv_series,26
4106551,The Lost Battalion,2001,tt0287535,35583,movie,tv_movie,26
517115,Sons of Liberty,2015,tt3782838,61729,tv,tv_miniseries,26
511898,Man in an Orange Shirt,2017,tt6255500,73099,tv,tv_miniseries,26
57462,Gracepoint,2014,tt3435532,61405,tv,tv_miniseries,26
1837275,Space Cadet,2024,tt21469794,1019411,movie,movie,26
1799953,Música,2024,tt19853698,968441,movie,movie,26
1791985,Giannis: The Marvelous Journey,2024,tt30895834,1231942,movie,movie,26
1652628,Lucy and Desi,2022,tt12971802,736280,movie,movie,26
1650506,Emergency,2022,tt13650600,819309,movie,movie,26
1615078,Tiger 3,2023,tt18411490,720557,movie,short_film,26
1594179,Herself,2020,tt9902160,653708,movie,movie,26
1591953,Nocturne,2020,tt11044858,643550,movie,movie,26
1589943,Asuran,2019,tt9477520,576928,movie,movie,26
1587516,Lunana: A Yak in the Classroom,2019,tt10189300,627087,movie,movie,26
1580580,Follow Me,2020,tt8160834,606625,movie,movie,26
1580385,The Tunnel,2019,tt9049042,606154,movie,movie,26
3174795,Mixte,2021,tt11243112,121460,tv,tv_series,26
3166223,The Goes Wrong Show,2019,tt9860664,96826,tv,tv_series,26
540707,Roadkill,2020,tt10846250,111573,tv,tv_miniseries,26
1586768,Everybody's Talking About Jamie,2021,tt8635092,624899,movie,movie,26
1635864,Full Time,2022,tt13269580,833417,movie,movie,26
1560877,The Death of Dick Long,2019,tt9356952,565383,movie,movie,26
1421059,The Stepfather,1987,tt0094035,25155,movie,movie,26
1462100,Warlock,1989,tt0098622,11342,movie,movie,26
1442677,Tunnel,2016,tt5910280,390497,movie,movie,26
1435035,To End All Wars,2001,tt0243609,1783,movie,movie,26
1422265,The Sweeney,2012,tt0857190,116613,movie,movie,26
1411341,The Palm Beach Story,1942,tt0035169,32255,movie,movie,26
1402548,The Lawnmower Man,1992,tt0104692,10163,movie,movie,26
1396845,The Hero,2017,tt5655222,425751,movie,movie,26
1395342,The First Great Train Robbery,1978,tt0079240,11583,movie,movie,26
1384726,The Contract,2006,tt0445946,1441,movie,movie,26
1384436,The Company of Wolves,1984,tt0087075,11905,movie,movie,26
1381032,The Bouncer,2018,tt7816392,525554,movie,movie,26
1378692,The Bear,1988,tt0095800,2383,movie,movie,26
1377400,The Arrival,1996,tt0115571,10547,movie,movie,26
1375855,The ABCs of Death,2013,tt1935896,87436,movie,movie,26
1376295,The Adventures of Pluto Nash,2002,tt0180052,11692,movie,movie,26
1375700,The 36th Chamber of Shaolin,1978,tt0078243,11841,movie,movie,26
1374711,Texas Killing Fields,2011,tt1389127,72477,movie,movie,26
1365630,Superman IV: The Quest for Peace,1987,tt0094074,11411,movie,movie,26
1360998,Stomp the Yard,2007,tt0775539,1931,movie,movie,26
1355740,Soul Plane,2004,tt0367085,12657,movie,movie,26
1354879,Song to Song,2017,tt2062700,330947,movie,movie,26
1313896,Raazi,2018,tt7098658,491629,movie,movie,26
1219339,Ladies in Lavender,2004,tt0377084,9528,movie,movie,26
1189961,Jane Got a Gun,2015,tt2140037,174751,movie,movie,26
1188069,Ivan Vasilyevich Changes His Profession,1973,tt0070233,20803,movie,movie,26
1185178,Intruders,2011,tt1634121,63207,movie,movie,26
1173749,I Am David,2003,tt0327919,15397,movie,movie,26
1165292,High Strung,2016,tt3451230,382399,movie,movie,26
1158727,Happy People: A Year in the Taiga,2010,tt1683876,89704,movie,movie,26
1162633,Hellbound: Hellraiser II,1988,tt0095294,9064,movie,movie,26
1135422,Flesh + Blood,1985,tt0089153,12775,movie,movie,26
1126957,Excision,2012,tt1984153,84194,movie,movie,26
1133494,Final Score,2018,tt5254610,421658,movie,movie,26
1100028,Detective Dee and the Mystery of the Phantom Flame,2010,tt1123373,48492,movie,movie,26
164496,CBGB,2013,tt1786751,111479,movie,movie,26
1125851,EVA,2011,tt1298554,77561,movie,movie,26
155001,Blood Ties,2013,tt1747958,190955,movie,movie,26
1101151,Dhoom 2,2006,tt0441048,14194,movie,movie,26
148367,Best of Enemies,2015,tt3518012,319067,movie,movie,26
192715,De Palma,2016,tt1683048,355254,movie,movie,26
137984,Avanti!,1972,tt0068240,12530,movie,movie,26
169354,Cecil B. Demented,2000,tt0173716,14195,movie,movie,26
157527,Boogeyman,2005,tt0357507,8968,movie,movie,26
139769,Baby Boom,1987,tt0092605,11215,movie,movie,26
131365,Any Day Now,2012,tt2066176,105526,movie,movie,26
121483,By the Grace of God,2019,tt8095860,509364,movie,movie,26
122892,All of Me,1984,tt0086873,10631,movie,movie,26
13310,31,2016,tt3835080,284564,movie,movie,26
113505,A-X-L,2018,tt5709188,438590,movie,movie,26
3179856,Single Drunk Female,2022,tt13790652,136739,tv,tv_series,26
3113254,Sue Thomas: F.B.Eye,2002,tt0329934,1625,tv,tv_series,26
387728,Oh My Ghost,2015,tt4799574,63119,tv,tv_series,26
352566,Highway to Heaven,1984,tt0086730,2440,tv,tv_series,26
31763,60 Days In,2016,tt5564124,65854,tv,tv_series,26
527093,George Carlin... It's Bad for Ya!,2008,tt0963207,13643,movie,tv_special,26
518182,Texas Rising,2015,tt3598496,62732,tv,tv_miniseries,26
544672,David Copperfield,1999,tt0167872,17836,tv,tv_miniseries,26
1810226,Aavesham,2024,tt26660021,1084812,movie,movie,26
1682722,Good Night Oppy,2022,tt14179942,972545,movie,movie,26
1680200,Cairo Conspiracy,2022,tt15452062,788977,movie,movie,26
1637486,Goodnight Mommy,2022,tt9000184,814800,movie,movie,26
1628240,Catherine Called Birdy,2022,tt11727866,795109,movie,movie,26
1616799,Deliver Us from Evil,2020,tt12763920,581526,movie,movie,26
1595824,Lost Illusions,2021,tt10505316,660000,movie,movie,26
1593282,Ashfall,2019,tt11285908,581387,movie,movie,26
1565003,Crisis,2021,tt9731682,580532,movie,movie,26
1505031,Bigil,2019,tt9260636,563309,movie,movie,26
1492640,Falling,2020,tt9143112,554761,movie,movie,26
1439621,The Keeper,2018,tt4642192,489763,movie,movie,26
136907,Invasion,2020,tt8060328,514207,movie,movie,26
3203178,New Bandits,2023,tt27208330,137883,tv,tv_series,26
1664911,Starship Troopers 2: Hero of the Federation,2004,tt0367093,10304,movie,movie,26
1669109,Starship Troopers 3: Marauder,2008,tt0844760,11127,movie,movie,26
1568917,Mia and the White Lion,2018,tt4844148,498248,movie,movie,26
1555909,Unplanned,2019,tt9024106,576071,movie,movie,26
1496738,Triple Threat,2019,tt6643972,449985,movie,movie,26
1480768,Zombeavers,2014,tt2784512,254474,movie,movie,26
1479029,Zappa,2020,tt4881578,353047,movie,movie,26
1470497,With Honors,1994,tt0111732,16297,movie,movie,26
1452911,V/H/S: Viral,2014,tt3704538,267806,movie,movie,26
1449150,Universal Soldier: Day of Reckoning,2012,tt1659343,122857,movie,movie,26
1440461,Trick,1999,tt0162710,1812,movie,movie,26
1425800,The Vatican Tapes,2015,tt1524575,157544,movie,movie,26
1421854,The Sugarland Express,1974,tt0072226,5121,movie,movie,26
1406298,The Man with the Golden Arm,1955,tt0048347,541,movie,movie,26
1403639,The Little Girl Who Lives Down the Lane,1976,tt0074806,19971,movie,movie,26
1400536,The King's Choice,2016,tt4353996,396616,movie,movie,26
1399436,The Island of Dr. Moreau,1996,tt0116654,9306,movie,movie,26
1394284,The Gods Must Be Crazy II,1989,tt0097443,11937,movie,movie,26
