titles,source_id
"{'id': 1320389, 'title': 'Requiem for a Dream', 'year': 2000, 'imdb_id': 'tt0180093', 'tmdb_id': 641, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1235842, 'title': 'Love & Mercy', 'year': 2015, 'imdb_id': 'tt0903657', 'tmdb_id': 271714, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1233886, 'title': 'Lords of Dogtown', 'year': 2005, 'imdb_id': 'tt0355702', 'tmdb_id': 9787, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1229388, 'title': 'Life As We Know It', 'year': 2010, 'imdb_id': 'tt1055292', 'tmdb_id': 38408, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1212914, 'title': 'L.A. Confidential', 'year': 1997, 'imdb_id': 'tt0119488', 'tmdb_id': 2118, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1204173, 'title': 'Killer Joe', 'year': 2012, 'imdb_id': 'tt1726669', 'tmdb_id': 73567, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1190956, 'title': 'Jeepers Creepers', 'year': 2001, 'imdb_id': 'tt0263488', 'tmdb_id': 8922, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1169638, 'title': 'Horns', 'year': 2013, 'imdb_id': 'tt1528071', 'tmdb_id': 149509, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1161573, 'title': 'Heat', 'year': 1995, 'imdb_id': 'tt0113277', 'tmdb_id': 949, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1157200, 'title': 'Halloween', 'year': 2007, 'imdb_id': 'tt0373883', 'tmdb_id': 2082, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 178972, 'title': 'Cold Mountain', 'year': 2003, 'imdb_id': 'tt0159365', 'tmdb_id': 2289, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 162236, 'title': ""Buffalo '66"", 'year': 1998, 'imdb_id': 'tt0118789', 'tmdb_id': 9464, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 158785, 'title': 'Boy A', 'year': 2007, 'imdb_id': 'tt1078188', 'tmdb_id': 14748, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 137299, 'title': 'August: Osage County', 'year': 2013, 'imdb_id': 'tt1322269', 'tmdb_id': 152737, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 125927, 'title': 'American Ultra', 'year': 2015, 'imdb_id': 'tt3316948', 'tmdb_id': 261392, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 125804, 'title': 'American Psycho', 'year': 2000, 'imdb_id': 'tt0144084', 'tmdb_id': 1359, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 117337, 'title': 'Adventureland', 'year': 2009, 'imdb_id': 'tt1091722', 'tmdb_id': 16614, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 3172027, 'title': 'Mouse', 'year': 2021, 'imdb_id': 'tt13634792', 'tmdb_id': 117378, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 3126480, 'title': 'The Neighborhood', 'year': 2018, 'imdb_id': 'tt7942794', 'tmdb_id': 81144, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 3102379, 'title': 'Stargate Universe', 'year': 2009, 'imdb_id': 'tt1286039', 'tmdb_id': 5148, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 395442, 'title': 'Primeval', 'year': 2007, 'imdb_id': 'tt0808096', 'tmdb_id': 10268, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 385314, 'title': 'Nikita', 'year': 2010, 'imdb_id': 'tt1592154', 'tmdb_id': 32868, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 383714, 'title': 'Nashville', 'year': 2012, 'imdb_id': 'tt2281375', 'tmdb_id': 44549, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 380880, 'title': 'Mozart in the Jungle', 'year': 2014, 'imdb_id': 'tt3502172', 'tmdb_id': 61744, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 339144, 'title': 'Everybody Hates Chris', 'year': 2005, 'imdb_id': 'tt0460637', 'tmdb_id': 252, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 332196, 'title': ""Dirk Gently's Holistic Detective Agency"", 'year': 2016, 'imdb_id': 'tt4047038', 'tmdb_id': 67773, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 317809, 'title': 'Bull', 'year': 2016, 'imdb_id': 'tt5827228', 'tmdb_id': 66840, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 329185, 'title': 'Dead Like Me', 'year': 2003, 'imdb_id': 'tt0348913', 'tmdb_id': 2566, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 36201, 'title': 'Alone', 'year': 2015, 'imdb_id': 'tt4803766', 'tmdb_id': 63726, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 38661, 'title': 'Are You Afraid of the Dark?', 'year': 1990, 'imdb_id': 'tt0103352', 'tmdb_id': 2913, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 518225, 'title': 'The 10th Kingdom', 'year': 2000, 'imdb_id': 'tt0207275', 'tmdb_id': 40546, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",26
"{'id': 1743415, 'title': 'A Million Miles Away', 'year': 2023, 'imdb_id': 'tt21940010', 'tmdb_id': 1002185, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1680755, 'title': 'Bottoms', 'year': 2023, 'imdb_id': 'tt17527468', 'tmdb_id': 814776, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1629833, 'title': 'A Good Person', 'year': 2023, 'imdb_id': 'tt14153080', 'tmdb_id': 800787, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1623085, 'title': 'The Tender Bar', 'year': 2021, 'imdb_id': 'tt3108894', 'tmdb_id': 727293, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1345653, 'title': 'Short Term 12', 'year': 2013, 'imdb_id': 'tt2370248', 'tmdb_id': 169813, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1670687, 'title': 'Undisputed III: Redemption', 'year': 2010, 'imdb_id': 'tt1156466', 'tmdb_id': 38234, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1608712, 'title': 'BMF', 'year': 2021, 'imdb_id': 'tt3850598', 'tmdb_id': 101591, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 1467138, 'title': 'Where to Invade Next', 'year': 2015, 'imdb_id': 'tt4897822', 'tmdb_id': 352208, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1448888, 'title': 'Unforgiven', 'year': 1992, 'imdb_id': 'tt0105695', 'tmdb_id': 33, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1410818, 'title': 'The Other Boleyn Girl', 'year': 2008, 'imdb_id': 'tt0467200', 'tmdb_id': 12184, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1481079, 'title': 'Zoolander 2', 'year': 2016, 'imdb_id': 'tt1608290', 'tmdb_id': 329833, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1423595, 'title': 'The Time Machine', 'year': 2002, 'imdb_id': 'tt0268695', 'tmdb_id': 2135, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1407079, 'title': 'The Men Who Stare at Goats', 'year': 2009, 'imdb_id': 'tt1234548', 'tmdb_id': 10313, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1398627, 'title': 'The Inbetweeners Movie', 'year': 2011, 'imdb_id': 'tt1716772', 'tmdb_id': 69798, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1398360, 'title': 'The Iceman', 'year': 2012, 'imdb_id': 'tt1491044', 'tmdb_id': 68812, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1389460, 'title': 'The End of the Tour', 'year': 2015, 'imdb_id': 'tt3416744', 'tmdb_id': 249688, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1379144, 'title': 'The Best Exotic Marigold Hotel', 'year': 2012, 'imdb_id': 'tt1412386', 'tmdb_id': 74534, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1354224, 'title': ""Something's Gotta Give"", 'year': 2003, 'imdb_id': 'tt0337741', 'tmdb_id': 6964, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1256441, 'title': 'Mirrors', 'year': 2008, 'imdb_id': 'tt0790686', 'tmdb_id': 13515, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1228549, 'title': 'Liar Liar', 'year': 1997, 'imdb_id': 'tt0119528', 'tmdb_id': 1624, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1196037, 'title': 'Just Like Heaven', 'year': 2005, 'imdb_id': 'tt0425123', 'tmdb_id': 9007, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1108665, 'title': 'Doom', 'year': 2005, 'imdb_id': 'tt0419706', 'tmdb_id': 8814, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 192356, 'title': 'Daybreakers', 'year': 2010, 'imdb_id': 'tt0433362', 'tmdb_id': 19901, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 177733, 'title': 'Clerks II', 'year': 2006, 'imdb_id': 'tt0424345', 'tmdb_id': 2295, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 173658, 'title': 'Child 44', 'year': 2015, 'imdb_id': 'tt1014763', 'tmdb_id': 181283, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 166431, 'title': 'Candy', 'year': 2006, 'imdb_id': 'tt0424880', 'tmdb_id': 4441, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 164925, 'title': 'Café Society', 'year': 2016, 'imdb_id': 'tt4513674', 'tmdb_id': 339397, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 160901, 'title': 'Broken City', 'year': 2013, 'imdb_id': 'tt1235522', 'tmdb_id': 98357, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 155893, 'title': 'Blue Ruin', 'year': 2014, 'imdb_id': 'tt2359024', 'tmdb_id': 188166, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 146103, 'title': 'Before I Go to Sleep', 'year': 2014, 'imdb_id': 'tt1726592', 'tmdb_id': 204922, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 143247, 'title': 'Baraka', 'year': 1992, 'imdb_id': 'tt0103767', 'tmdb_id': 14002, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 19466, 'title': 'A Most Violent Year', 'year': 2014, 'imdb_id': 'tt2937898', 'tmdb_id': 241239, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 3145547, 'title': 'Would I Lie to You?', 'year': 2007, 'imdb_id': 'tt1055238', 'tmdb_id': 4775, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 3164669, 'title': 'Dublin Murders', 'year': 2019, 'imdb_id': 'tt7768192', 'tmdb_id': 93481, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 3139662, 'title': 'Vera', 'year': 2011, 'imdb_id': 'tt1693592', 'tmdb_id': 39185, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 3139234, 'title': 'Van Helsing', 'year': 2016, 'imdb_id': 'tt5197820', 'tmdb_id': 65820, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 3127622, 'title': 'The Pretender', 'year': 1996, 'imdb_id': 'tt0115320', 'tmdb_id': 1706, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 3124026, 'title': 'The Inbetweeners', 'year': 2008, 'imdb_id': 'tt1220617', 'tmdb_id': 7317, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 3117040, 'title': 'Teen Titans', 'year': 2003, 'imdb_id': 'tt0343314', 'tmdb_id': 604, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 396238, 'title': 'Psycho-Pass', 'year': 2012, 'imdb_id': 'tt2379308', 'tmdb_id': 43865, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 315440, 'title': 'Blue Mountain State', 'year': 2010, 'imdb_id': 'tt1344204', 'tmdb_id': 31941, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 313603, 'title': 'Between Two Ferns with Zach Galifianakis', 'year': 2008, 'imdb_id': 'tt1535002', 'tmdb_id': 39754, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 3101860, 'title': 'Rules of Engagement', 'year': 2007, 'imdb_id': 'tt0790772', 'tmdb_id': 2755, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 358148, 'title': 'Inside No. 9', 'year': 2014, 'imdb_id': 'tt2674806', 'tmdb_id': 61746, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 337153, 'title': 'Elfen Lied', 'year': 2004, 'imdb_id': 'tt0480489', 'tmdb_id': 42671, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",26
"{'id': 33906, 'title': 'According to Jim', 'year': 2001, 'imdb_id': 'tt0285351', 'tmdb_id': 1739, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 326269, 'title': 'Crossing Jordan', 'year': 2001, 'imdb_id': 'tt0284718', 'tmdb_id': 2406, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 511423, 'title': 'Lonesome Dove', 'year': 1989, 'imdb_id': 'tt0096639', 'tmdb_id': 41692, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",26
"{'id': 1637443, 'title': 'Women Talking', 'year': 2022, 'imdb_id': 'tt13669038', 'tmdb_id': 777245, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1597223, 'title': 'Vacation Friends', 'year': 2021, 'imdb_id': 'tt3626476', 'tmdb_id': 653349, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1587823, 'title': 'Deep Water', 'year': 2022, 'imdb_id': 'tt2180339', 'tmdb_id': 619979, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 157540, 'title': 'Boogie Nights', 'year': 1997, 'imdb_id': 'tt0118749', 'tmdb_id': 4995, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 153657, 'title': 'Blackfish', 'year': 2013, 'imdb_id': 'tt2545118', 'tmdb_id': 158999, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1461249, 'title': 'Walking Tall', 'year': 2004, 'imdb_id': 'tt0351977', 'tmdb_id': 11358, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1453982, 'title': ""National Lampoon's Van Wilder"", 'year': 2002, 'imdb_id': 'tt0283111', 'tmdb_id': 11452, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1452910, 'title': 'V/H/S', 'year': 2012, 'imdb_id': 'tt2105044', 'tmdb_id': 84348, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1451870, 'title': 'Upside Down', 'year': 2012, 'imdb_id': 'tt1374992', 'tmdb_id': 58244, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1426234, 'title': 'The Visitor', 'year': 2008, 'imdb_id': 'tt0857191', 'tmdb_id': 12473, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1422347, 'title': 'The Switch', 'year': 2010, 'imdb_id': 'tt0889573', 'tmdb_id': 41210, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1420786, 'title': 'The Square', 'year': 2017, 'imdb_id': 'tt4995790', 'tmdb_id': 401246, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1420573, 'title': 'The Spiderwick Chronicles', 'year': 2008, 'imdb_id': 'tt0416236', 'tmdb_id': 8204, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1411737, 'title': 'The Patriot', 'year': 2000, 'imdb_id': 'tt0187393', 'tmdb_id': 2024, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1409974, 'title': 'The November Man', 'year': 2014, 'imdb_id': 'tt2402157', 'tmdb_id': 254904, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1395786, 'title': 'The Guardian', 'year': 2006, 'imdb_id': 'tt0406816', 'tmdb_id': 4643, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1394651, 'title': 'The Good Shepherd', 'year': 2006, 'imdb_id': 'tt0343737', 'tmdb_id': 1247, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1392085, 'title': 'The Forbidden Kingdom', 'year': 2008, 'imdb_id': 'tt0865556', 'tmdb_id': 1729, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1380679, 'title': 'The Body', 'year': 2012, 'imdb_id': 'tt1937149', 'tmdb_id': 111083, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1353213, 'title': 'Solace', 'year': 2015, 'imdb_id': 'tt1291570', 'tmdb_id': 339527, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1335567, 'title': 'Scent of a Woman', 'year': 1992, 'imdb_id': 'tt0105323', 'tmdb_id': 9475, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 3183408, 'title': 'Frasier', 'year': 2023, 'imdb_id': 'tt14124236', 'tmdb_id': 195241, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 1318293, 'title': 'Red Lights', 'year': 2012, 'imdb_id': 'tt1748179', 'tmdb_id': 75638, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1301935, 'title': 'Piranha 3D', 'year': 2010, 'imdb_id': 'tt0464154', 'tmdb_id': 43593, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 3111534, 'title': 'Stargate SG-1', 'year': 1997, 'imdb_id': 'tt0118480', 'tmdb_id': 4629, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 1288259, 'title': 'Open Season', 'year': 2006, 'imdb_id': 'tt0400717', 'tmdb_id': 7484, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1297623, 'title': 'Paycheck', 'year': 2003, 'imdb_id': 'tt0338337', 'tmdb_id': 9620, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 391906, 'title': 'Peep Show', 'year': 2003, 'imdb_id': 'tt0387764', 'tmdb_id': 815, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 1272753, 'title': 'Never Back Down', 'year': 2008, 'imdb_id': 'tt1023111', 'tmdb_id': 8456, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1262351, 'title': 'Mr. Holmes', 'year': 2015, 'imdb_id': 'tt3168230', 'tmdb_id': 280996, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1250839, 'title': 'Meet the Spartans', 'year': 2008, 'imdb_id': 'tt1073498', 'tmdb_id': 7278, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1188876, 'title': 'Jackie Brown', 'year': 1997, 'imdb_id': 'tt0119396', 'tmdb_id': 184, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1151644, 'title': 'Goon', 'year': 2012, 'imdb_id': 'tt1456635', 'tmdb_id': 74387, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1150696, 'title': 'GoldenEye', 'year': 1995, 'imdb_id': 'tt0113189', 'tmdb_id': 710, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1123642, 'title': 'Epic Movie', 'year': 2007, 'imdb_id': 'tt0799949', 'tmdb_id': 9760, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1114987, 'title': 'Eden Lake', 'year': 2008, 'imdb_id': 'tt1020530', 'tmdb_id': 13510, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1105429, 'title': 'Disconnect', 'year': 2013, 'imdb_id': 'tt1433811', 'tmdb_id': 127517, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 160366, 'title': 'Brief Encounter', 'year': 1945, 'imdb_id': 'tt0037558', 'tmdb_id': 851, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 154739, 'title': 'Blood Father', 'year': 2016, 'imdb_id': 'tt3647498', 'tmdb_id': 309886, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 146199, 'title': ""Before the Devil Knows You're Dead"", 'year': 2007, 'imdb_id': 'tt0292963', 'tmdb_id': 7972, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 123615, 'title': 'Almost Famous', 'year': 2000, 'imdb_id': 'tt0181875', 'tmdb_id': 786, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 18931, 'title': 'A Man Called Ove', 'year': 2015, 'imdb_id': 'tt4080728', 'tmdb_id': 348678, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 3162167, 'title': 'The Bay', 'year': 2019, 'imdb_id': 'tt8425404', 'tmdb_id': 87773, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 3164525, 'title': 'ZeroZeroZero', 'year': 2019, 'imdb_id': 'tt8332438', 'tmdb_id': 92137, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",26
"{'id': 391333, 'title': 'Party Down', 'year': 2009, 'imdb_id': 'tt1073507', 'tmdb_id': 17287, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 367978, 'title': 'Las Vegas', 'year': 2003, 'imdb_id': 'tt0364828', 'tmdb_id': 2389, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 343791, 'title': 'Frasier', 'year': 1993, 'imdb_id': 'tt0106004', 'tmdb_id': 3452, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 325765, 'title': 'Cranford', 'year': 2007, 'imdb_id': 'tt0974077', 'tmdb_id': 14264, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 323710, 'title': 'Cold Case', 'year': 2003, 'imdb_id': 'tt0368479', 'tmdb_id': 2171, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 321283, 'title': 'Charmed', 'year': 1998, 'imdb_id': 'tt0158552', 'tmdb_id': 1981, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 312128, 'title': 'Batman: The Animated Series', 'year': 1992, 'imdb_id': 'tt0103359', 'tmdb_id': 2098, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 522116, 'title': 'War & Peace', 'year': 2016, 'imdb_id': 'tt3910804', 'tmdb_id': 64099, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",26
"{'id': 56645, 'title': 'Flesh and Bone', 'year': 2015, 'imdb_id': 'tt3507484', 'tmdb_id': 62516, 'tmdb_type': 'tv', 'type': 'tv_miniseries'}",26
"{'id': 1599700, 'title': 'The Map of Tiny Perfect Things', 'year': 2021, 'imdb_id': 'tt11080108', 'tmdb_id': 672647, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 3185917, 'title': 'The Power', 'year': 2023, 'imdb_id': 'tt10369484', 'tmdb_id': 95558, 'tmdb_type': 'tv', 'type': 'tv_series'}",26
"{'id': 1461809, 'title': 'War', 'year': 2007, 'imdb_id': 'tt0499556', 'tmdb_id': 10431, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1431148, 'title': 'This Is It', 'year': 2009, 'imdb_id': 'tt1477715', 'tmdb_id': 13576, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1441536, 'title': 'True Romance', 'year': 1993, 'imdb_id': 'tt0108399', 'tmdb_id': 319, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1428831, 'title': 'The World Is Not Enough', 'year': 1999, 'imdb_id': 'tt0143145', 'tmdb_id': 36643, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1394258, 'title': 'The Godfather', 'year': 1972, 'imdb_id': 'tt0068646', 'tmdb_id': 238, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1388524, 'title': 'The Dressmaker', 'year': 2015, 'imdb_id': 'tt2910904', 'tmdb_id': 298382, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1381105, 'title': 'The Boxtrolls', 'year': 2014, 'imdb_id': 'tt0787474', 'tmdb_id': 170687, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1380902, 'title': 'The Boondock Saints', 'year': 1999, 'imdb_id': 'tt0144117', 'tmdb_id': 8374, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1365448, 'title': 'Super Size Me', 'year': 2004, 'imdb_id': 'tt0390521', 'tmdb_id': 9372, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1361074, 'title': 'Stonehearst Asylum', 'year': 2014, 'imdb_id': 'tt1772264', 'tmdb_id': 207933, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1340822, 'title': 'Sex Drive', 'year': 2008, 'imdb_id': 'tt1135985', 'tmdb_id': 13523, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1328239, 'title': 'Rust and Bone', 'year': 2012, 'imdb_id': 'tt2053425', 'tmdb_id': 97365, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1314747, 'title': 'Raiders of the Lost Ark', 'year': 1981, 'imdb_id': 'tt0082971', 'tmdb_id': 85, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1279563, 'title': 'Nowhere Boy', 'year': 2009, 'imdb_id': 'tt1266029', 'tmdb_id': 33511, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1327663, 'title': 'Run Lola Run', 'year': 1998, 'imdb_id': 'tt0130827', 'tmdb_id': 104, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1269795, 'title': 'Nanny McPhee', 'year': 2005, 'imdb_id': 'tt0396752', 'tmdb_id': 11283, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1259782, 'title': 'Monsters', 'year': 2010, 'imdb_id': 'tt1470827', 'tmdb_id': 43933, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1226327, 'title': 'Les Misérables', 'year': 1998, 'imdb_id': 'tt0119683', 'tmdb_id': 4415, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1195582, 'title': 'Jungle', 'year': 2017, 'imdb_id': 'tt3758172', 'tmdb_id': 390062, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1185672, 'title': 'Ip Man 3', 'year': 2015, 'imdb_id': 'tt2888046', 'tmdb_id': 365222, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1159455, 'title': 'Harry Brown', 'year': 2009, 'imdb_id': 'tt1289406', 'tmdb_id': 25941, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1156995, 'title': 'Half Nelson', 'year': 2006, 'imdb_id': 'tt0468489', 'tmdb_id': 7859, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1151915, 'title': 'Gosford Park', 'year': 2001, 'imdb_id': 'tt0280707', 'tmdb_id': 5279, 'tmdb_type': 'movie', 'type': 'movie'}",26
"{'id': 1126370, 'title': 'Everybody Wants Some!!', 'year': 2016, 'imdb_id': 'tt2937696', 'tmdb_id': 295699, 'tmdb_type': 'movie', 'type': 'movie'}",26
